"member","variable","measure","h","logdens","crps","rmse"
"combo_crps","gdp_growth","ye",12,-1.57036923314159,0.599545768979145,1.10094183725515
"combo_crps","gdp_growth","ye",2,-1.03150552656625,0.375443458296828,0.767752532662809
"combo_crps","gdp_growth","ye",3,-1.2988701820168,0.474462458569515,0.912827907997819
"combo_crps","gdp_growth","ye",4,-1.54931600265594,0.626852407174535,1.11162923525306
"combo_crps","gdp_growth","ye",5,-1.5360622599695,0.603457469298352,1.14100146106779
"combo_crps","gdp_growth","ye",6,-1.54620692858944,0.606987628486218,1.16985781923344
"combo_crps","gdp_growth","ye",7,-1.55952387916479,0.620138565618902,1.14224334905067
"combo_crps","gdp_growth","ye",8,-1.57033972287981,0.617408141169248,1.16699037468136
"combo_crps","gdp_growth","ye",9,-1.56431828335876,0.628702881958224,1.24213623817983
"combo_crps","unemp_rate","q",1,0.337806922729705,0.0924881740008167,0.179372534413558
"combo_crps","unemp_rate","q",10,-1.43385560689608,0.57545582254301,1.04304207762981
"combo_crps","unemp_rate","q",11,-1.46967986659017,0.58020573702224,1.06224902579275
"combo_crps","unemp_rate","q",12,-1.48983641841881,0.598643283776523,1.07355661368613
"combo_crps","unemp_rate","q",2,-0.143742665196864,0.153548698998315,0.294969454310313
"combo_crps","unemp_rate","q",3,-0.474816261481797,0.226197364641583,0.443279048804429
"combo_crps","unemp_rate","q",4,-0.7127652922574,0.291656664843556,0.57290121895147
"combo_crps","unemp_rate","q",5,-0.929683494534051,0.36901951987951,0.743757771729445
"combo_crps","unemp_rate","q",6,-1.0639266851351,0.4200774254221,0.822765340705933
"combo_crps","unemp_rate","q",7,-1.18806458663431,0.468240874888065,0.913209885716954
"combo_crps","unemp_rate","q",8,-1.28152679683601,0.506957218754508,0.968509896092462
"combo_crps","unemp_rate","q",9,-1.37005028283387,0.543647377435787,1.01276656296415
"combo_equal","cash_rate","q",1,0.0249692047648044,0.135167517819435,0.31338146208621
"combo_equal","cash_rate","q",10,-2.20565210283173,1.26841091612158,2.12085449233596
"combo_equal","cash_rate","q",11,-2.29849606994969,1.37666044262977,2.27579252067682
"combo_equal","cash_rate","q",12,-2.37296009467744,1.4558837443615,2.41729385476582
"combo_equal","cash_rate","q",2,-0.616576720875301,0.255308353000944,0.515488532028746
"combo_equal","cash_rate","q",3,-1.01057043691215,0.384896732824107,0.731548193297651
"combo_equal","cash_rate","q",4,-1.30651017586222,0.524888329006171,0.962321356873553
"combo_equal","cash_rate","q",5,-1.54391324082837,0.667097078629597,1.18717239680505
"combo_equal","cash_rate","q",6,-1.72196745326907,0.790364728158078,1.39338043536814
"combo_equal","cash_rate","q",7,-1.85984865041381,0.91269174510918,1.5820481353378
"combo_equal","cash_rate","q",8,-1.98174882734693,1.02443809918457,1.75403704630591
"combo_equal","cash_rate","q",9,-2.10429553850276,1.13924930375676,1.94923636338886
"combo_equal","cpi_inflation","cum",10,-2.59845513689541,1.79264163357459,3.37556678528504
"combo_equal","cpi_inflation","cum",11,-2.78063092523855,2.02392106173458,3.71827124866125
"combo_equal","cpi_inflation","cum",12,-2.96372651340169,2.25562695802452,4.057807994371
"combo_equal","cpi_inflation","cum",2,-0.42870115033449,0.261493854918415,0.567651526534385
"combo_equal","cpi_inflation","cum",3,-0.879013921972601,0.421543045334605,0.898130264111543
"combo_equal","cpi_inflation","cum",4,-1.20896683127499,0.583836097650347,1.2362823595501
"combo_equal","cpi_inflation","cum",5,-1.46878149881026,0.759766424525571,1.58250547871687
"combo_equal","cpi_inflation","cum",6,-1.69804951354053,0.938631557504446,1.93441019743974
"combo_equal","cpi_inflation","cum",7,-1.94514955281361,1.144502980969,2.29825400567318
"combo_equal","cpi_inflation","cum",8,-2.17371180019801,1.35410827035902,2.65789602722262
"combo_equal","cpi_inflation","cum",9,-2.4089834963803,1.5686282689266,3.02186223797274
"combo_equal","cpi_inflation","q",1,0.157974573730747,0.132578149683577,0.276460676331655
"combo_equal","cpi_inflation","q",10,-0.629765212377689,0.246661903457233,0.475940583036325
"combo_equal","cpi_inflation","q",11,-0.657393565222551,0.250167274511976,0.472455021638931
"combo_equal","cpi_inflation","q",12,-0.686152723728926,0.253552791206513,0.469293683938099
"combo_equal","cpi_inflation","q",2,0.0297650686481629,0.155823894204751,0.325554201595552
"combo_equal","cpi_inflation","q",3,-0.0751156830377004,0.173714520117551,0.364125982523801
"combo_equal","cpi_inflation","q",4,-0.151798129913825,0.187364377530932,0.388244947029707
"combo_equal","cpi_inflation","q",5,-0.223238473764041,0.201502136604429,0.410581748409261
"combo_equal","cpi_inflation","q",6,-0.328900343719834,0.210368210676184,0.428546586451593
"combo_equal","cpi_inflation","q",7,-0.477338171023485,0.225241011500543,0.451108579125688
"combo_equal","cpi_inflation","q",8,-0.526060197793574,0.228851607660358,0.462468786354065
"combo_equal","cpi_inflation","q",9,-0.573976071314371,0.240653437377372,0.474910200330344
"combo_equal","cpi_inflation","ye",1,0.157974573730747,0.13273815475227,0.276460676331655
"combo_equal","cpi_inflation","ye",10,-1.95747851215991,0.908168619795851,1.77633849744558
"combo_equal","cpi_inflation","ye",11,-2.00147033096054,0.937852115279343,1.79977153795748
"combo_equal","cpi_inflation","ye",12,-2.05735748581796,0.956627483504703,1.80671828323014
